time,index,energy
9257.000000, 3, 210147.520766544
9258.000000, 3, 209714.906018408
9259.000000, 3, 209301.855427855
9260.000000, 3, 208876.865988685
9261.000000, 3, 208484.382696664
9262.000000, 3, 208076.535235992
9263.000000, 3, 207671.757463812
9264.000000, 3, 207261.372395325
9265.000000, 3, 206868.215727086
9266.000000, 3, 206471.685926307
9267.000000, 3, 206083.577835906
9268.000000, 3, 205689.489018202
9269.000000, 3, 205289.568439351
9270.000000, 3, 204900.330334340
9271.000000, 3, 204499.947483607
9272.000000, 3, 204117.476639149
9273.000000, 3, 203718.265582022
9274.000000, 3, 203335.839442046
9275.000000, 3, 202956.240083424
9276.000000, 3, 202589.364670612
9277.000000, 3, 202215.412171933
9278.000000, 3, 201849.711936784
9279.000000, 3, 201473.719515922
9280.000000, 3, 201111.026657322
9281.000000, 3, 200730.806136174
9282.000000, 3, 200386.063826773
9283.000000, 3, 200021.896532351
9284.000000, 3, 199663.065533117
9285.000000, 3, 199298.765275376
9286.000000, 3, 198937.469736637
9287.000000, 3, 198586.931483586
9288.000000, 3, 198237.658775013
9289.000000, 3, 197890.556364464
9290.000000, 3, 197539.895177899
9291.000000, 3, 197190.097233903
9292.000000, 3, 196847.955617778
9293.000000, 3, 196508.642256562
9294.000000, 3, 196160.155285497
9295.000000, 3, 195818.555326529
9296.000000, 3, 195481.587261021
9297.000000, 3, 195140.273656286
9298.000000, 3, 194807.283818282
9299.000000, 3, 194475.414612187
9300.000000, 3, 194147.830195942
9301.000000, 3, 193820.135608409
9302.000000, 3, 193502.239594182
9303.000000, 3, 193174.020124363
9304.000000, 3, 192850.567407886
9305.000000, 3, 192531.703606224
9306.000000, 3, 192214.844876825
9307.000000, 3, 191882.147613723
9308.000000, 3, 191585.723379808
9309.000000, 3, 191269.459186443
9310.000000, 3, 190959.570648215
9311.000000, 3, 190654.711000399
9312.000000, 3, 190345.670402549
9313.000000, 3, 190038.406849218
9314.000000, 3, 189724.797876229
9315.000000, 3, 189424.531142800
9316.000000, 3, 189117.336200972
9317.000000, 3, 188817.269789148
9318.000000, 3, 188517.134262168
9319.000000, 3, 188225.704805367
9320.000000, 3, 187928.439435860
9321.000000, 3, 187630.693033210
9322.000000, 3, 187340.660900807
9323.000000, 3, 187040.563545690
9324.000000, 3, 186750.471081000
9325.000000, 3, 186457.136151142
9326.000000, 3, 186170.408813698
9327.000000, 3, 185882.870887065
9328.000000, 3, 185594.005464724
9329.000000, 3, 185306.805355320
9330.000000, 3, 185023.408307039
9331.000000, 3, 184745.977774775
9332.000000, 3, 184470.584551897
9333.000000, 3, 184191.774332862
9334.000000, 3, 183909.621748956
9335.000000, 3, 183644.186667931
9336.000000, 3, 183369.449318963
9337.000000, 3, 183078.858724816
9338.000000, 3, 182831.111930149
9339.000000, 3, 182563.709675648
9340.000000, 3, 182289.658973900
9341.000000, 3, 182026.742826573
9342.000000, 3, 181766.732836364
9343.000000, 3, 181503.699499009
9344.000000, 3, 181247.130122547
9345.000000, 3, 180988.343473838
9346.000000, 3, 180739.285553715
9347.000000, 3, 180480.504213888
9348.000000, 3, 180222.197055491
9349.000000, 3, 179971.128860389
9350.000000, 3, 179722.577019354
9351.000000, 3, 179469.154451721
9352.000000, 3, 179208.238212609
9353.000000, 3, 178959.877641164
9354.000000, 3, 178712.177322519
9355.000000, 3, 178467.070109246
9356.000000, 3, 178217.683282530
9357.000000, 3, 177975.182429058
9358.000000, 3, 177734.590874594
